brand,engine_type,gearbox,mileage,model,price,url,year
Audi,Diesel,Automatique,900,Q5,75359,https://hollyroad.fr/annonce-audi-q5-uLs6aQ,2023
SEAT,GNC,Manuelle,22850,Arona,19025,https://hollyroad.fr/annonce-seat-arona-4CI3MO,2021
SEAT,Diesel,Manuelle,154500,Alhambra,27156,https://hollyroad.fr/annonce-seat-alhambra-jLq6Nr,2015
Ibiza,Diesel,Manuelle,82753,1.6,16123,https://hollyroad.fr/annonce-seat-ibiza-Nnshuy,2019
Fiat,Diesel,Manuelle,51865,Ducato,25744,https://hollyroad.fr/annonce-fiat--tNPtL4,2020
Dacia,Essence,Manuelle,61276,Logan,14524,https://hollyroad.fr/annonce-dacia-logan-8ZlZFM,2019
Renault,Essence,Manuelle,73842,Clio,9985,https://hollyroad.fr/annonce-renault-clio-hkiLE1,2016
Opel,Essence,Manuelle,164000,Astra,4525,https://hollyroad.fr/annonce-opel-astra-TYUJmp,2004
Fiat,Essence,Manuelle,18409,500,15065,https://hollyroad.fr/annonce-fiat-500-bqT8Io,2022
Fiat,Essence,Manuelle,15708,500,13605,https://hollyroad.fr/annonce-fiat-500-HELXvy,2021
Volkswagen,Essence,Manuelle,9900,T-Cross,27035,https://hollyroad.fr/annonce-volkswagen-t-cross-6wRzcJ,2023
Volkswagen,Diesel,Manuelle,269000,Golf,8155,https://hollyroad.fr/annonce-volkswagen-golf-7s1wAf,2010
smart,Essence,Automatique,44000,forTwo,23225,https://hollyroad.fr/annonce-smart-fortwo-8JDZc9,2017
Jeep,Diesel,Automatique,80700,Compass,30066,https://hollyroad.fr/annonce-jeep-compass-85Byof,2019
Porsche,Électrique,Automatique,13000,Taycan,85456,https://hollyroad.fr/annonce-porsche-taycan-GxWmSc,2022
Mazda,Essence,Automatique,20711,CX-3,26623,https://hollyroad.fr/annonce-mazda-cx-3-usnVRP,2019
Volvo,Essence,Manuelle,73814,XC40,25825,https://hollyroad.fr/annonce-volvo-xc40-MWyVDl,2020
Volkswagen,Diesel,Manuelle,64500,Tiguan,26665,https://hollyroad.fr/annonce-volkswagen-tiguan-zuCW93,2018
Opel,Essence,Manuelle,117000,Agila,7124,https://hollyroad.fr/annonce-opel-agila-8b4UZB,2008
Dacia,Essence,Manuelle,125774,Sandero,5636,https://hollyroad.fr/annonce-dacia-sandero-oTZhpm,2009
Volkswagen,Essence,Manuelle,21682,T-Roc,23135,https://hollyroad.fr/annonce-volkswagen-t-roc-ZcMb4L,2023
Formentor,Essence,Automatique,25900,1.5,34646,https://hollyroad.fr/annonce-cupra-formentor-oXMu7M,2023
smart,Essence,Manuelle,79000,forTwo,11036,https://hollyroad.fr/annonce-smart-fortwo-zBspgO,2019
Audi,Diesel,Automatique,89999,A6,43050,https://hollyroad.fr/annonce-audi-a6-allroad-BeFykS,2020
BMW,Diesel,Semi-automatique,196000,535,22440,https://hollyroad.fr/annonce-bmw-535-qlVwp7,2014
smart,Essence,Automatique,28592,forTwo,12876,https://hollyroad.fr/annonce-smart-fortwo-lZmWlF,2013
Formentor,Diesel,Automatique,12600,2.0,35646,https://hollyroad.fr/annonce-cupra-formentor-Q1069f,2023
Formentor,Diesel,Automatique,12600,2.0,35646,https://hollyroad.fr/annonce-cupra-formentor-Q1069f,2023
Ateca,Essence,Automatique,24100,2.0,40720,https://hollyroad.fr/annonce-cupra-ateca-fDmdXP,2023
Tarraco,Essence,Automatique,8300,FR,40646,https://hollyroad.fr/annonce-seat-tarraco-ltsCKe,2023
Leon,Essence,Automatique,13990,Sportstourer,31646,https://hollyroad.fr/annonce-cupra-leon-KxjUPV,2023
Arona,Essence,Manuelle,11400,Style,22605,https://hollyroad.fr/annonce-seat-arona-8VNTnv,2023
Volkswagen,Essence,Manuelle,3040,T-Cross,25135,https://hollyroad.fr/annonce-volkswagen-t-cross-z2H41u,2023
SEAT,Essence,Manuelle,195000,Ibiza,4086,https://hollyroad.fr/annonce-seat-ibiza-A5w5WT,2004
Honda,Hybride,Automatique,47480,CR-V,27111,https://hollyroad.fr/annonce-honda-cr-v-YoqQ36,2019
e-Crafter,Électrique,Automatique,32500,Kasten,26821,https://hollyroad.fr/annonce-volkswagen-e-crafter-lFRZmE,2021
e-Crafter,Électrique,Automatique,32500,Kasten,26821,https://hollyroad.fr/annonce-volkswagen-e-crafter-6GnhGg,2021
SEAT,Essence,Automatique,27365,Tarraco,36676,https://hollyroad.fr/annonce-seat-tarraco-835Z2l,2023
Audi,Diesel,Manuelle,70000,A1,17225,https://hollyroad.fr/annonce-audi-a1-0Ht5u5,2016
Honda,Essence,Automatique,50235,CR-V,26065,https://hollyroad.fr/annonce-honda-cr-v-jaJRgr,2017
Opel,Essence,Manuelle,138500,Tigra,5015,https://hollyroad.fr/annonce-opel-tigra-OzKpnj,2007
Volkswagen,Essence,Manuelle,66369,Golf,23916,https://hollyroad.fr/annonce-volkswagen-golf-EbibGz,2020
Volvo,Hybride,Automatique,39524,V90,43906,https://hollyroad.fr/annonce-volvo-v90-EeZR3N,2020
Volkswagen,Essence,Manuelle,52724,Caddy,21515,https://hollyroad.fr/annonce-volkswagen--771mEn,2018
Volvo,Diesel,Automatique,97325,XC60,34210,https://hollyroad.fr/annonce-volvo-xc60-5w0uRo,2020
Volkswagen,Diesel,Manuelle,54632,Tiguan,25596,https://hollyroad.fr/annonce-volkswagen-tiguan-IwtVlc,2019
Opel,Diesel,Automatique,51432,Grandland,26976,https://hollyroad.fr/annonce-opel-grandland-uVyFed,2020
Audi,Diesel,Automatique,78793,A4,27376,https://hollyroad.fr/annonce-audi-a4-yl2laW,2020
Audi,Diesel,Automatique,90378,Q5,36419,https://hollyroad.fr/annonce-audi-q5-o6p7Qi,2020
Skoda,Diesel,Automatique,117848,Superb,25156,https://hollyroad.fr/annonce-skoda-superb-JHahoI,2019
Volkswagen,Diesel,Automatique,82559,Passat,25165,https://hollyroad.fr/annonce-volkswagen-passat-variant-MNcJKg,2019
Audi,Hybride,Automatique,52137,Q5,38055,https://hollyroad.fr/annonce-audi-q5-wYlPqh,2020
Skoda,Essence,Automatique,108700,Kamiq,22466,https://hollyroad.fr/annonce-skoda-kamiq-FFh2iV,2021
Polo,Essence,Manuelle,40344,1.0,18501,https://hollyroad.fr/annonce-volkswagen-polo-2rK9Pp,2018
TT,Essence,Automatique,55000,Coupé,33165,https://hollyroad.fr/annonce-audi-tt-6sUms6,2017
Audi,Diesel,Automatique,135455,A4,27996,https://hollyroad.fr/annonce-audi-a4-m0Gq9l,2019
Kia,Diesel,Automatique,150000,Sorento,22999,https://hollyroad.fr/annonce-kia-sorento-zZJ9Uy,2015
Volkswagen,Essence,Automatique,3700,T-Cross,23395,https://hollyroad.fr/annonce-volkswagen-t-cross-zN9CHr,2020
Hyundai,Essence,Manuelle,129000,i30,10475,https://hollyroad.fr/annonce-hyundai-i30-MLyUK8,2013
Skoda,Diesel,Manuelle,232144,Octavia,7505,https://hollyroad.fr/annonce-skoda-octavia-TJckCu,2011
Mazda,Essence,Manuelle,31300,MX-5,30966,https://hollyroad.fr/annonce-mazda-mx-5-QVFVpT,2021
Volkswagen,Essence,Manuelle,53100,up!,12576,https://hollyroad.fr/annonce-volkswagen-up-Bh42k6,2016
Dacia,Essence,Manuelle,55000,Sandero,13615,https://hollyroad.fr/annonce-dacia-sandero-7ndSWL,2020
Fiat,Essence,Manuelle,5402,500,15065,https://hollyroad.fr/annonce-fiat-500-iGBTkC,2022
Ford,Essence,Manuelle,54400,EcoSport,16105,https://hollyroad.fr/annonce-ford-ecosport-sNZbMd,2016
Volkswagen,Diesel,Manuelle,135860,Golf,10105,https://hollyroad.fr/annonce-volkswagen-golf-plus-qAHnLf,2010
Mercedes-Benz,Diesel,Automatique,97950,CLA,31136,https://hollyroad.fr/annonce-mercedes-benz-cla-220-g99cJp,2019
SEAT,Essence,Automatique,29100,Arona,22915,https://hollyroad.fr/annonce-seat-arona-mnMXGk,2020
Kia,Diesel,Manuelle,94123,Soul,11075,https://hollyroad.fr/annonce-kia-soul-E7RS2T,2015
Renault,Essence,Automatique,15403,Arkana,32745,https://hollyroad.fr/annonce-renault-arkana-lWxEkq,2022
Audi,Diesel,Automatique,64050,A5,36146,https://hollyroad.fr/annonce-audi-a5-l1ff2d,2019
Volkswagen,Diesel,Automatique,159600,Tiguan,20146,https://hollyroad.fr/annonce-volkswagen-tiguan-GJ21FD,2016
smart,Électrique,Automatique,21500,forTwo,19942,https://hollyroad.fr/annonce-smart-fortwo-NlCKgy,2021
Volkswagen,Diesel,Manuelle,94000,T6,28425,https://hollyroad.fr/annonce-volkswagen-t6-transporter-6jk2uq,2017
Audi,Électrique,Automatique,2899,e-tron,120786,https://hollyroad.fr/annonce-audi-e-tron-gt-MaqFgJ,2022
Audi,Diesel,Automatique,29886,A6,58710,https://hollyroad.fr/annonce-audi-a6-Q1o1Ux,2023
Audi,Diesel,Automatique,130361,Q8,57170,https://hollyroad.fr/annonce-audi-q8-D0DcKZ,2019
Audi,Électrique,Automatique,15090,e-tron,121786,https://hollyroad.fr/annonce-audi-e-tron-gt-1C7WA0,2023
Renault,Essence,Automatique,57277,Captur,19116,https://hollyroad.fr/annonce-renault-captur-RJ23XW,2019
BMW,Diesel,Manuelle,326834,330,8800,https://hollyroad.fr/annonce-bmw-330-syAfSJ,2005
Audi,Diesel,Automatique,26864,A6,58710,https://hollyroad.fr/annonce-audi-a6-92ldgj,2023
Audi,Diesel,Automatique,28796,A6,58710,https://hollyroad.fr/annonce-audi-a6-xC3MLV,2023
Volkswagen,Essence,Automatique,19998,Passat,35166,https://hollyroad.fr/annonce-volkswagen-passat-variant-S6R7JR,2023
Audi,Diesel,Automatique,29611,A6,58710,https://hollyroad.fr/annonce-audi-a6-Zeixk8,2023
Audi,Diesel,Automatique,25912,A6,57710,https://hollyroad.fr/annonce-audi-a6-wGPiXJ,2023
Audi,Diesel,Automatique,27193,A6,57710,https://hollyroad.fr/annonce-audi-a6-8B7RMT,2023
Audi,Essence,Automatique,20721,A6,58710,https://hollyroad.fr/annonce-audi-a6-tmWrFw,2023
Audi,Essence,Automatique,19751,A6,61710,https://hollyroad.fr/annonce-audi-a6-fEBUhV,2023
A4,Diesel,Automatique,135455,Avant,27996,https://hollyroad.fr/annonce-audi-a4-lRFOEU,2019
BMW,Essence,Automatique,16300,M2,73740,https://hollyroad.fr/annonce-bmw-m2-M7iYgr,2020
Hyundai,Essence,Manuelle,23429,i10,17025,https://hollyroad.fr/annonce-hyundai-i10-AVHF8n,2019
Hyundai,Hybride,Manuelle,27280,TUCSON,31512,https://hollyroad.fr/annonce-hyundai-tucson-gbBDx6,2020
Mitsubishi,Essence,Manuelle,29100,ASX,15615,https://hollyroad.fr/annonce-mitsubishi-asx-z2URvt,2015
Mercedes-Benz,Essence,Manuelle,190000,A,5075,https://hollyroad.fr/annonce-mercedes-benz-a-170-wyRXVV,2004
Volkswagen,Diesel,Automatique,25401,Caddy,31824,https://hollyroad.fr/annonce-volkswagen--2fc6x9,2021
Volkswagen,Diesel,Automatique,20880,Tiguan,37666,https://hollyroad.fr/annonce-volkswagen-tiguan-Bo2eUw,2022
Audi,Essence,Automatique,19874,Q2,49685,https://hollyroad.fr/annonce-audi-q2-xAhgOV,2023
BMW,Diesel,Automatique,155000,530,27380,https://hollyroad.fr/annonce-bmw-530-vjBHvf,2013
S5,Diesel,Automatique,53118,Sportback,57910,https://hollyroad.fr/annonce-audi-s5-eBpujA,2021
Tiguan,Essence,Automatique,30838,2.0TSI,32096,https://hollyroad.fr/annonce-volkswagen-tiguan-1Udmqh,2020
GLE,Hybride,Automatique,15000,400e,113416,https://hollyroad.fr/annonce-mercedes-benz-gle-400-BNE8c1,2023
smart,Électrique,Automatique,55202,EQ,15162,https://hollyroad.fr/annonce-smart-eq-fortwo-cabrio-MfB3Kl,2020
A,Essence,Automatique,76869,200,27046,https://hollyroad.fr/annonce-mercedes-benz-a-200-CZ2fkW,2020
smart,Électrique,Automatique,21902,EQ,16442,https://hollyroad.fr/annonce-smart-eq-fortwo-cabrio-qyrSe6,2020
GLE,Essence,Automatique,124030,63,103059,https://hollyroad.fr/annonce-mercedes-benz-gle-63-amg-C5hiXK,2021
Opel,Diesel,Manuelle,195000,Frontera,6905,https://hollyroad.fr/annonce-opel-frontera-9DXLHG,2002
SEAT,Essence,Manuelle,162000,Ibiza,5566,https://hollyroad.fr/annonce-seat-ibiza-jvTBYu,2012
Arona,Essence,Automatique,26541,1.0,21615,https://hollyroad.fr/annonce-seat-arona-7B1Ii4,2019
Renault,Diesel,Automatique,20,Trafic,61916,https://hollyroad.fr/annonce-renault-trafic-hU3Wlq,2024
GLB,Essence,Automatique,42639,250,45900,https://hollyroad.fr/annonce-mercedes-benz-glb-250-ALalXB,2020
BMW,Diesel,Automatique,165500,X3,22480,https://hollyroad.fr/annonce-bmw-x3-OY4M4n,2012
E,Essence,Automatique,116152,53,50680,https://hollyroad.fr/annonce-mercedes-benz-amg-e-53-NxbI8a,2018
GLC,Diesel,Automatique,59891,220d,46606,https://hollyroad.fr/annonce-mercedes-benz-glc-220-MlyPOr,2020
GLA,Essence,Automatique,18424,200,36206,https://hollyroad.fr/annonce-mercedes-benz-gla-200-jiXxKq,2021
SHARAN,Diesel,Automatique,52200,HIGHLINE,40666,https://hollyroad.fr/annonce-volkswagen-sharan-qOHHZv,2020
T-ROC,Essence,Automatique,6500,STYLE,28786,https://hollyroad.fr/annonce-volkswagen-t-roc-A8UiN2,2021
A4,Essence,Automatique,50,AVANT,42580,https://hollyroad.fr/annonce-audi-a4-jLrAhq,2023
TIGUAN,Essence,Automatique,28000,HIGHLINE,35966,https://hollyroad.fr/annonce-volkswagen-tiguan-Y1LRG1,2020
TOUAREG,Diesel,Automatique,58600,R-LINE,60960,https://hollyroad.fr/annonce-volkswagen-touareg-0TAgOe,2021
CADDY,Diesel,Manuelle,5100,MAXI,41605,https://hollyroad.fr/annonce-volkswagen-caddy-NbBCJR,2023
CADDY,Diesel,Manuelle,12700,STYLE,39005,https://hollyroad.fr/annonce-volkswagen-caddy-1LfPI5,2023
T-ROC,Essence,Automatique,35800,STYLE,27586,https://hollyroad.fr/annonce-volkswagen-t-roc-gTCKO0,2021
A4,Essence,Automatique,16100,AVANT,36520,https://hollyroad.fr/annonce-audi-a4-67vJKH,2022
UP!,Essence,Manuelle,66300,MOVE,11786,https://hollyroad.fr/annonce-volkswagen-up-AnWfl1,2018
Volkswagen,Diesel,Automatique,36200,T7,62546,https://hollyroad.fr/annonce-volkswagen-t7-multivan-yppuoB,2022
GOLF,Essence,Automatique,50,8,33646,https://hollyroad.fr/annonce-volkswagen-golf-9SW2zJ,2023
RAPID,Essence,Manuelle,73500,SPACEBACK,14625,https://hollyroad.fr/annonce-skoda-rapid-HxJx0e,2016
TOUAREG,Diesel,Automatique,58600,R-LINE,60960,https://hollyroad.fr/annonce-volkswagen-touareg-0TAgOe,2021
CADDY,Essence,Automatique,50,MAXI,41605,https://hollyroad.fr/annonce-volkswagen-caddy-Ab1gmG,2023
A4,Essence,Automatique,16100,AVANT,36520,https://hollyroad.fr/annonce-audi-a4-67vJKH,2022
T6,Diesel,Automatique,50,CALIFORNIA,72646,https://hollyroad.fr/annonce-volkswagen-t6-california-yLBbJk,2024
Q3,Essence,Automatique,16000,S,41646,https://hollyroad.fr/annonce-audi-q3-v5h7wX,2023
CADDY,Essence,Automatique,50,MAXI,41605,https://hollyroad.fr/annonce-volkswagen-caddy-8x09Yn,2023
T-ROC,Essence,Manuelle,48900,STYLE,22566,https://hollyroad.fr/annonce-volkswagen-t-roc-ahNdvi,2018
T-ROC,Essence,Automatique,35800,STYLE,27586,https://hollyroad.fr/annonce-volkswagen-t-roc-gTCKO0,2021
S5,Diesel,Automatique,53118,Sportback,57910,https://hollyroad.fr/annonce-audi-s5-eBpujA,2021
ID.4,Électrique,Automatique,26000,PRO,37856,https://hollyroad.fr/annonce-volkswagen-id4-kDEn7B,2021
ID.3,Électrique,Automatique,12700,PRO,35956,https://hollyroad.fr/annonce-volkswagen-id3-AOR114,2021
T6,Diesel,Automatique,50,CALIFORNIA,72646,https://hollyroad.fr/annonce-volkswagen-t6-california-oGPebA,2024
A1,Essence,Automatique,30547,Sportback,28836,https://hollyroad.fr/annonce-audi-a1-rY5evC,2021
A8,Diesel,Automatique,25051,50,76570,https://hollyroad.fr/annonce-audi-a8-fnXCNK,2023
CADDY,Essence,Automatique,13100,MAXI,38605,https://hollyroad.fr/annonce-volkswagen-caddy-zh1gW9,2023
A4,Essence,Automatique,50,AVANT,42580,https://hollyroad.fr/annonce-audi-a4-jLrAhq,2023
TIGUAN,Essence,Automatique,28000,HIGHLINE,35966,https://hollyroad.fr/annonce-volkswagen-tiguan-Y1LRG1,2020
Q3,Hybride,Automatique,35220,45,32906,https://hollyroad.fr/annonce-audi-q3-y2WvfC,2022
Nissan,Diesel,Manuelle,31000,NV300,40576,https://hollyroad.fr/annonce-nissan-nv300-QlRBOF,2021
Peugeot,Diesel,Manuelle,79500,Bipper,11476,https://hollyroad.fr/annonce-peugeot-bipper-LVTK2U,2014
Renault,Diesel,Manuelle,145000,Trafic,25536,https://hollyroad.fr/annonce-renault-trafic-acpi94,2017
Volkswagen,Diesel,Automatique,30900,T7,68446,https://hollyroad.fr/annonce-volkswagen-t7-multivan-j61fR9,2022
GOLF,Essence,Automatique,12300,8,37580,https://hollyroad.fr/annonce-volkswagen-golf-FO1fwN,2022
Q5,Diesel,Automatique,12000,SPORTBACK,52546,https://hollyroad.fr/annonce-audi-q5-boKOb4,2023
T-ROC,Essence,Automatique,6500,STYLE,28786,https://hollyroad.fr/annonce-volkswagen-t-roc-A8UiN2,2021
Land,Diesel,Automatique,97000,Rover,49680,https://hollyroad.fr/annonce-land-rover-range-rover-velar-vOSv7q,2018
Volkswagen,Essence,Automatique,54000,Beetle,18995,https://hollyroad.fr/annonce-volkswagen-beetle-uCiC8f,2016
BMW,Diesel,Automatique,169000,X5,37670,https://hollyroad.fr/annonce-bmw-x5-9hOcWG,2016
GOLF,Essence,Automatique,22500,8,34960,https://hollyroad.fr/annonce-volkswagen-golf-0p6EoW,2021
TRANSPORTER,Diesel,Manuelle,0,6.1,57646,https://hollyroad.fr/annonce-volkswagen-t61-7aWLMl,2024
Volkswagen,Essence,Automatique,135000,Touran,13515,https://hollyroad.fr/annonce-volkswagen-touran-uZvywt,2011
Hyundai,Essence,Automatique,53000,TUCSON,28266,https://hollyroad.fr/annonce-hyundai-tucson-ann1YJ,2019
Enyaq,Électrique,Automatique,0,60,47806,https://hollyroad.fr/annonce-skoda-enyaq-iv-3qcIly,2024
Corolla,Hybride,Automatique,36230,1.8,28641,https://hollyroad.fr/annonce-toyota-corolla-yzPrPw,2022
Fiat,Diesel,Manuelle,234800,Doblo,4866,https://hollyroad.fr/annonce-fiat-doblo-JY8GZp,2008
E,Diesel,Automatique,88200,400,62010,https://hollyroad.fr/annonce-mercedes-benz-e-400-EE89Q7,2021
Mercedes-Benz,Électrique,Automatique,101000,EQV,59836,https://hollyroad.fr/annonce-mercedes-benz-eqv-300-v4pc4p,2020
GLE,Essence,Automatique,24509,53,88610,https://hollyroad.fr/annonce-mercedes-benz-gle-53-amg-DYt7Uh,2020
Opel,Diesel,Automatique,159000,Zafira,9136,https://hollyroad.fr/annonce-opel-zafira-Tb6zrA,2006
ID.3,Électrique,Automatique,24581,Pro,25946,https://hollyroad.fr/annonce-volkswagen-id3-L5joAX,2020
A,Essence,Manuelle,38309,180,20895,https://hollyroad.fr/annonce-mercedes-benz-a-180-9KgOny,2017
GLC,Essence,Automatique,40957,200,42316,https://hollyroad.fr/annonce-mercedes-benz-glc-200-SYyoYN,2021
MINI,Essence,Automatique,46000,John,31470,https://hollyroad.fr/annonce-mini-john-cooper-works-countryman-lbA3uw,2018
T6.1,Diesel,Manuelle,38024,Multivan,56976,https://hollyroad.fr/annonce-volkswagen-t6-multivan-WPz7qK,2021
ID.3,Électrique,Automatique,23138,Pro,25946,https://hollyroad.fr/annonce-volkswagen-id3-G1Yexl,2020
Q2,Diesel,Manuelle,126700,30,21605,https://hollyroad.fr/annonce-audi-q2-cdwYp3,2019
A6,Diesel,Automatique,232200,Avant,7666,https://hollyroad.fr/annonce-audi-a6-mflO92,2011
Audi,Diesel,Automatique,117477,A4,24246,https://hollyroad.fr/annonce-audi-a4-7QNx3A,2017
A4,Diesel,Automatique,63750,allroad,38810,https://hollyroad.fr/annonce-audi-a4-allroad-qOx1EM,2020
Tiguan,Essence,Manuelle,7120,Active,34535,https://hollyroad.fr/annonce-volkswagen-tiguan-PGRkqn,2023
Polo,Essence,Manuelle,41730,1.0,17316,https://hollyroad.fr/annonce-volkswagen-polo-RGIht8,2020
Tiguan,Essence,Automatique,30838,2.0TSI,32096,https://hollyroad.fr/annonce-volkswagen-tiguan-1Udmqh,2020
T-Cross,Essence,Automatique,2140,1.0,30535,https://hollyroad.fr/annonce-volkswagen-t-cross-jtqTqO,2023
Tiguan,Essence,Automatique,10,R-Line,66753,https://hollyroad.fr/annonce-volkswagen-tiguan-EiRatW,2024
A1,Essence,Automatique,23360,35,31416,https://hollyroad.fr/annonce-audi-a1-3wbZ3a,2022
Dacia,Essence,Manuelle,45682,Sandero,17815,https://hollyroad.fr/annonce-dacia-sandero-6wWkvq,2021
Passat,Essence,Automatique,10,Business,54236,https://hollyroad.fr/annonce-volkswagen-passat-bHaFNN,2024
Octavia,Essence,Automatique,52100,1.5TSI,28156,https://hollyroad.fr/annonce-skoda-octavia-NVFuB7,2020
Mokka,Essence,Automatique,8400,1.2,26685,https://hollyroad.fr/annonce-opel-mokka-K8e2so,2023
3,Hybride,Manuelle,25300,SKY.G,27731,https://hollyroad.fr/annonce-mazda-3-X9GUxU,2023
CX-5,Essence,Automatique,38700,SKY-194,37726,https://hollyroad.fr/annonce-mazda-cx-5-qyBdMW,2023
Passat,Essence,Automatique,62780,Variant,25876,https://hollyroad.fr/annonce-volkswagen-passat-variant-9QLjsn,2021
Kodiaq,Essence,Automatique,65300,2.0TSI,37866,https://hollyroad.fr/annonce-skoda-kodiaq-qE3dbw,2020
Crafter,Diesel,Manuelle,15,35,65636,https://hollyroad.fr/annonce-volkswagen-crafter-gUplGO,2024
Sandero,Essence,Manuelle,8500,III,15695,https://hollyroad.fr/annonce-dacia-sandero-gGTt12,2022
CX-5,Essence,Automatique,20844,SKY-G,33976,https://hollyroad.fr/annonce-mazda-cx-5-JiBFLZ,2021
CX-5,Essence,Automatique,21512,SKY-G,36736,https://hollyroad.fr/annonce-mazda-cx-5-CTjgwF,2023
T-ROC,Essence,Manuelle,20463,MOVE,30634,https://hollyroad.fr/annonce-volkswagen-t-roc-qrIsNj,2023
CX-5,Essence,Automatique,19982,SKY-G,36736,https://hollyroad.fr/annonce-mazda-cx-5-xUwfcX,2023
T-Cross,Essence,Automatique,23070,ACTIVE-Plus,32682,https://hollyroad.fr/annonce-volkswagen-t-cross-dvqm9y,2022
Arteon,Diesel,Automatique,20993,Shooting,40726,https://hollyroad.fr/annonce-volkswagen-arteon-9FEEI2,2023
Passat,Hybride,Automatique,77153,Variant,27946,https://hollyroad.fr/annonce-volkswagen-passat-variant-jfnJ7t,2020
2,Hybride,Manuelle,3800,SKYACTIV-G,24641,https://hollyroad.fr/annonce-mazda-2-weyW1G,2022
Passat,Essence,Automatique,19085,Variant,32874,https://hollyroad.fr/annonce-volkswagen-passat-variant-TOHAhZ,2020
XC40,Diesel,Automatique,23800,D3,38786,https://hollyroad.fr/annonce-volvo-xc40-eDoXkj,2020
Ibiza,Essence,Automatique,42750,1.0TSI,20925,https://hollyroad.fr/annonce-seat-ibiza-ZFjIqV,2019
Fabia,Essence,Manuelle,1111,1.0,21661,https://hollyroad.fr/annonce-skoda-fabia-sTYNDz,2024
Renault,Diesel,Automatique,68798,Talisman,29296,https://hollyroad.fr/annonce-renault-talisman-lD4Jv6,2019
Amarok,Diesel,Automatique,100,DoubleCab,55680,https://hollyroad.fr/annonce-volkswagen-amarok-OOdJgc,2024
Q2,Essence,Automatique,38011,Sport,30116,https://hollyroad.fr/annonce-audi-q2-CYUO6r,2019
Golf,Essence,Manuelle,23150,Sportsvan,20365,https://hollyroad.fr/annonce-volkswagen-golf-sportsvan-dAXbAm,2018
Fabia,Essence,Manuelle,1111,1.0,21661,https://hollyroad.fr/annonce-skoda-fabia-R04LZA,2024
Octavia,Essence,Manuelle,63159,Combi,24041,https://hollyroad.fr/annonce-skoda-octavia-780ZGa,2019
Golf,Essence,Automatique,23262,VIII,34466,https://hollyroad.fr/annonce-volkswagen-golf-SvtsVf,2021
Range,Diesel,Manuelle,88920,Rover,28116,https://hollyroad.fr/annonce-land-rover-range-rover-evoque-r2AOd5,2018
Touran,Essence,Manuelle,28420,Comfortline,30296,https://hollyroad.fr/annonce-volkswagen-touran-rOX6Ho,2022
T-ROC,Essence,Manuelle,20463,MOVE,30634,https://hollyroad.fr/annonce-volkswagen-t-roc-qrIsNj,2023
Volkswagen,Essence,Automatique,6949,Taigo,32726,https://hollyroad.fr/annonce-volkswagen-taigo-Upike4,2022
T-Roc,Essence,Automatique,17178,Cabriolet,34666,https://hollyroad.fr/annonce-volkswagen-t-roc-cabriolet-TiWifA,2021
Passat,Diesel,Automatique,70984,Variant,38470,https://hollyroad.fr/annonce-volkswagen-passat-variant-1nZ8zI,2020
T-Roc,Essence,Automatique,5383,Cabriolet,38366,https://hollyroad.fr/annonce-volkswagen-t-roc-cabriolet-hmfKi4,2021
Golf,Hybride,Automatique,7533,VII,28506,https://hollyroad.fr/annonce-volkswagen-golf-Ooi0op,2020
Golf,Essence,Manuelle,15546,VIII,29636,https://hollyroad.fr/annonce-volkswagen-golf-59MMGc,2023
Tiguan,Essence,Manuelle,16561,MOVE,29636,https://hollyroad.fr/annonce-volkswagen-tiguan-IvjYQZ,2023
T-Roc,Essence,Automatique,6021,1.5,33226,https://hollyroad.fr/annonce-volkswagen-t-roc-cZslwQ,2023
T-Cross,Essence,Automatique,24464,1.5,32326,https://hollyroad.fr/annonce-volkswagen-t-cross-nT4p8C,2022
Tiguan,Essence,Automatique,23264,1.5,35726,https://hollyroad.fr/annonce-volkswagen-tiguan-U5msMa,2023
Passat,Hybride,Automatique,77153,Variant,27946,https://hollyroad.fr/annonce-volkswagen-passat-variant-jfnJ7t,2020
Golf,Essence,Manuelle,27804,VIII,29636,https://hollyroad.fr/annonce-volkswagen-golf-oejNul,2023
Golf,Diesel,Manuelle,58643,VII,21885,https://hollyroad.fr/annonce-volkswagen-golf-variant-tsP26S,2020
Tiguan,Diesel,Automatique,46637,Highline,35466,https://hollyroad.fr/annonce-volkswagen-tiguan-V5ishK,2020
T-Roc,Essence,Automatique,18711,Cabriolet,6184,https://hollyroad.fr/annonce-volkswagen-t-roc-cabriolet-WagWau,2021
T-Cross,Essence,Automatique,15114,1.5,28085,https://hollyroad.fr/annonce-volkswagen-t-cross-6jUmBk,2022
Passat,Essence,Automatique,19085,Variant,32874,https://hollyroad.fr/annonce-volkswagen-passat-variant-TOHAhZ,2020
ID.4,Électrique,Automatique,28056,GTX,46986,https://hollyroad.fr/annonce-volkswagen-id4-dtkBc6,2021
Passat,Essence,Automatique,21149,Variant,36736,https://hollyroad.fr/annonce-volkswagen-passat-variant-lnIRsy,2023
T-Roc,Essence,Manuelle,24250,Cabriolet,30585,https://hollyroad.fr/annonce-volkswagen-t-roc-cabriolet-Px5W80,2023
Arteon,Diesel,Automatique,20993,Shooting,40726,https://hollyroad.fr/annonce-volkswagen-arteon-9FEEI2,2023
Golf,Essence,Manuelle,100,VIII,30577,https://hollyroad.fr/annonce-volkswagen-golf-hiUtHj,2021
